data,latitude,longitude,mes,temp_superficie,umidade_relativa,ndvi,ndwi,precipitacao_30d,velocidade_vento,frp_fogo,dist_estrada_km,dist_area_protegida_km,densidade_pop,altitude_m,dias_sem_chuva,estacao_seca,risco_score,risco_desmatamento
2018-03-28,-12.7592,-62.702,3,27.59,65.62,0.6305,0.5737,140.56,20.22,0.0,1.17,5.67,7.37,128.6,1.1,0,0.3844,Médio
2022-10-21,-7.0429,-71.3734,10,30.24,80.9,0.7178,0.7427,195.91,13.84,2.33,38.01,37.42,19.48,326.7,0.0,0,0.3928,Médio
2021-05-24,4.3894,-69.8777,5,26.95,80.26,0.6483,0.5611,130.74,9.01,2.91,1.0,52.03,3.62,234.2,1.5,0,0.2329,Baixo
2021-02-26,2.3101,-58.5559,2,26.95,75.49,0.6046,0.5168,89.2,13.67,0.47,9.22,26.32,16.65,112.6,0.0,0,0.2991,Baixo
2019-05-09,1.3414,-65.5074,5,26.47,73.87,0.6779,0.6024,162.07,14.27,1.35,21.29,11.29,24.23,100.9,0.0,0,0.3267,Baixo
2019-03-31,-9.8419,-49.6066,3,29.75,77.0,0.6298,0.6247,157.46,15.98,0.19,13.17,38.8,0.76,123.4,0.0,0,0.259,Baixo
2022-09-16,-11.5822,-72.5886,9,32.58,66.44,0.4388,0.1219,31.03,11.49,7.75,8.29,30.99,14.12,269.0,28.0,1,0.522,Médio
2019-06-29,-1.6271,-62.3854,6,35.29,46.18,0.4554,0.1823,10.73,15.91,8.76,8.05,7.51,2.95,318.1,34.7,1,0.7243,Alto
2021-11-16,3.5875,-63.5543,11,27.24,78.91,0.7367,0.5562,148.96,3.85,0.23,39.96,20.81,1.93,340.5,0.0,0,0.2628,Baixo
2019-12-19,-3.8647,-72.4588,12,24.05,70.44,0.6692,0.5531,134.66,7.77,3.39,91.22,22.85,9.19,346.1,3.5,0,0.152,Baixo
2018-09-12,-3.5677,-69.5177,9,32.86,54.9,0.5054,0.1261,20.93,12.66,7.95,10.69,162.09,12.23,186.2,39.3,1,0.6114,Médio
2018-01-20,-9.4004,-61.418,1,25.64,73.76,0.6375,0.6328,175.25,13.32,0.85,1.0,75.69,5.02,458.8,0.0,0,0.2499,Baixo
2020-09-20,0.3899,-59.1998,9,34.07,52.86,0.5146,0.2072,35.53,8.35,7.34,0.93,53.03,0.4,233.7,29.0,1,0.6816,Alto
2022-11-16,-11.2591,-61.6799,11,25.62,74.95,0.664,0.6208,168.3,13.04,0.0,35.6,87.85,23.94,367.5,0.0,0,0.0951,Baixo
2019-11-05,-8.5264,-58.1337,11,29.85,69.33,0.6646,0.6558,143.04,9.5,5.37,20.09,53.19,13.12,275.4,0.0,0,0.419,Médio
2019-10-14,-6.4913,-56.3363,10,27.82,80.15,0.6557,0.5386,139.74,10.89,1.6,38.26,93.49,3.17,356.3,0.0,0,0.2363,Baixo
2019-09-20,-4.8478,-72.7221,9,33.64,46.03,0.5434,0.1085,0.0,16.1,6.94,29.89,2.24,6.87,267.9,43.0,1,0.7279,Alto
2020-08-07,-10.1518,-60.0053,8,35.31,57.7,0.5012,0.099,18.9,15.64,7.19,59.52,24.36,0.28,359.0,30.9,1,0.6691,Alto
2020-03-15,-12.7033,-46.022,3,29.93,73.37,0.6011,0.4218,50.37,8.01,1.65,54.25,54.96,4.14,298.9,13.0,0,0.3277,Baixo
2022-05-25,-2.7876,-58.4671,5,27.96,69.15,0.6194,0.5638,132.29,7.77,3.89,38.82,35.02,7.39,422.1,0.0,0,0.3889,Médio
2020-07-11,-9.2274,-54.0288,7,32.46,56.01,0.401,0.1473,27.54,10.36,6.88,16.12,7.7,7.28,177.2,31.1,1,0.6502,Alto
2020-07-15,-3.3752,-64.2678,7,30.45,47.22,0.6013,0.2532,46.91,11.89,9.77,9.21,16.65,2.33,34.5,30.6,1,0.494,Médio
2018-09-10,-11.9127,-51.3282,9,32.63,55.2,0.5431,0.1112,21.94,9.37,6.75,17.68,15.3,14.99,154.0,40.2,1,0.5718,Médio
2022-11-29,-5.3772,-51.3582,11,26.77,67.89,0.6085,0.6502,160.43,16.16,0.38,17.43,12.12,3.55,460.3,0.0,0,0.288,Baixo
2019-04-02,-4.3482,-58.4037,4,28.21,77.31,0.6359,0.4308,84.61,13.39,4.9,23.56,16.81,8.68,276.8,0.0,0,0.4363,Médio
2018-05-14,-13.9635,-45.6716,5,27.31,70.38,0.6182,0.6022,148.29,13.62,2.29,5.15,28.93,3.17,313.8,10.7,0,0.3436,Baixo
2021-04-25,-8.2679,-69.4846,4,29.38,72.75,0.7271,0.4395,99.61,6.93,2.4,26.65,77.2,5.54,142.0,0.0,0,0.3757,Médio
2020-12-22,-12.3117,-72.5255,12,26.77,76.47,0.579,0.4944,113.75,16.67,8.46,15.25,54.2,2.33,309.8,16.5,0,0.3015,Baixo
2020-01-28,-13.7325,-51.4356,1,27.89,71.14,0.6557,0.5847,144.39,0.72,0.16,24.2,72.13,10.02,146.6,0.0,0,0.3039,Baixo
2020-02-10,4.7992,-50.3996,2,30.37,74.71,0.6446,0.7673,188.29,15.34,1.12,6.85,86.03,5.54,168.6,0.0,0,0.4554,Médio
2021-12-03,-8.5529,-69.6342,12,28.68,67.43,0.6913,0.6273,161.14,15.74,0.55,14.25,21.52,0.16,239.6,0.0,0,0.3379,Baixo
2018-12-24,1.1975,-65.5637,12,27.88,78.15,0.6448,0.6838,150.55,10.27,1.99,5.9,16.99,0.29,366.8,0.0,0,0.349,Baixo
2022-02-05,-9.9072,-72.5085,2,26.8,83.82,0.5621,0.6098,149.41,17.09,3.29,52.05,2.37,6.37,382.8,0.0,0,0.2181,Baixo
2021-03-29,-1.3699,-64.7874,3,26.73,88.96,0.6374,0.5378,128.59,11.75,6.78,16.73,106.65,2.02,386.9,0.0,0,0.2096,Baixo
2020-02-04,0.2046,-51.352,2,26.3,75.46,0.6014,0.6443,133.68,12.25,1.21,6.37,2.72,8.8,61.8,1.7,0,0.2821,Baixo
2020-04-15,-3.0872,-58.4971,4,26.92,78.94,0.654,0.6475,162.82,13.36,3.09,1.05,54.06,5.25,299.0,5.9,0,0.2284,Baixo
2019-04-14,-5.5685,-63.2533,4,29.51,66.1,0.7217,0.4847,108.44,24.75,4.98,28.16,19.0,10.63,270.5,0.0,0,0.4849,Médio
2021-10-04,-6.7632,-62.5913,10,27.56,82.51,0.563,0.6591,167.79,17.38,2.3,6.04,118.87,30.45,70.2,0.0,0,0.2331,Baixo
2020-07-24,-8.0226,-72.9621,7,31.3,58.88,0.46,0.1221,18.34,14.8,5.56,114.11,21.76,7.52,302.4,28.8,1,0.5265,Médio
2019-08-09,3.5906,-64.6056,8,37.54,52.58,0.4724,0.1101,54.77,8.35,6.87,19.07,67.85,15.48,262.4,36.0,1,0.758,Alto
2020-12-23,1.6124,-54.8992,12,28.64,81.19,0.6309,0.7045,178.83,12.57,7.01,8.53,13.29,13.99,376.7,0.0,0,0.4066,Médio
2022-12-23,4.3005,-45.7226,12,25.19,73.73,0.687,0.5544,99.81,8.75,8.77,26.8,14.21,25.48,312.2,0.0,0,0.3656,Médio
2020-03-05,-12.5141,-49.2823,3,27.12,72.71,0.6413,0.657,132.55,15.29,2.06,8.05,36.21,2.41,217.6,0.0,0,0.1781,Baixo
2022-08-08,-0.3827,-72.3393,8,34.22,57.38,0.5208,0.1298,4.33,12.56,9.36,42.91,248.24,17.56,438.9,36.2,1,0.5785,Médio
2019-09-22,3.7668,-47.8403,9,37.41,49.68,0.4687,0.0876,0.0,7.5,5.45,9.21,29.16,23.59,33.2,30.1,1,0.7099,Alto
2018-04-10,-11.3753,-51.0704,4,25.78,80.11,0.6615,0.5798,119.02,12.32,0.56,111.09,110.15,4.99,290.4,0.0,0,0.01,Baixo
2019-01-08,-13.6701,-51.1495,1,29.95,69.72,0.6889,0.789,223.24,8.6,6.11,23.23,61.72,3.77,35.5,0.0,0,0.3373,Baixo
2020-02-04,-0.1776,-60.1761,2,30.8,69.75,0.6134,0.7185,168.29,12.6,0.29,46.51,63.56,30.37,163.2,0.0,0,0.3912,Médio
2019-02-05,-3.5105,-61.8559,2,26.74,70.45,0.6891,0.7128,207.52,8.56,0.42,1.89,22.91,9.88,378.7,0.0,0,0.25,Baixo
2018-01-01,1.8366,-64.5184,1,27.44,78.8,0.6526,0.6415,174.87,12.11,1.09,10.7,19.55,4.79,108.9,0.0,0,0.3643,Médio
2022-07-28,-12.2046,-71.1605,7,31.93,51.92,0.5523,0.0797,7.74,15.0,6.78,33.44,8.52,15.69,86.4,30.2,1,0.5511,Médio
2022-03-21,0.9053,-66.6094,3,27.59,68.26,0.6399,0.604,138.55,11.79,1.85,26.61,132.9,3.63,657.3,0.4,0,0.2527,Baixo
2021-09-16,-10.9675,-66.0951,9,33.93,51.97,0.5191,0.1179,47.65,10.44,5.69,5.4,128.15,1.94,96.1,32.7,1,0.5694,Médio
2018-11-03,-11.7269,-59.4458,11,29.32,74.84,0.648,0.6651,163.13,12.81,5.07,11.01,54.99,7.85,547.6,0.0,0,0.3839,Médio
2018-08-08,-11.7147,-52.0716,8,36.18,49.1,0.4952,0.1548,12.68,14.79,9.93,7.64,14.05,8.35,274.2,33.9,1,0.7442,Alto
2018-05-04,1.2915,-59.7333,5,26.5,69.24,0.6629,0.5387,104.7,7.57,1.0,23.76,11.25,17.47,221.3,0.0,0,0.2374,Baixo
2021-08-14,-1.6961,-71.3804,8,30.07,65.56,0.5268,0.3642,128.63,13.04,6.14,10.56,179.0,6.11,385.0,28.0,1,0.4843,Médio
2022-08-23,-4.5387,-46.1819,8,33.96,50.7,0.4375,0.2282,25.77,17.27,7.42,9.24,2.75,16.85,500.5,32.0,1,0.6493,Médio
2020-02-25,-7.8234,-46.6037,2,28.59,73.38,0.7217,0.6241,140.23,14.29,2.18,5.81,74.2,3.73,128.1,0.0,0,0.2989,Baixo
2018-08-06,2.544,-51.0147,8,34.5,53.16,0.407,0.1364,33.4,12.23,5.96,13.15,17.57,8.57,223.5,36.6,1,0.7075,Alto
2020-07-24,-7.1511,-45.2428,7,33.35,52.89,0.4658,0.116,22.72,14.56,6.07,5.44,21.71,2.34,427.0,38.3,1,0.6527,Alto
2019-09-29,1.332,-57.7545,9,34.25,58.11,0.4953,0.1234,33.68,13.81,5.86,82.13,71.35,4.87,343.2,42.4,1,0.5099,Médio
2019-11-16,-6.2173,-46.0425,11,31.03,79.74,0.6706,0.7048,188.61,15.01,0.54,4.2,3.8,19.49,465.3,0.0,0,0.4927,Médio
2021-02-07,-7.4611,-70.8831,2,28.76,73.47,0.7288,0.5425,146.26,3.9,1.23,61.13,17.49,2.43,377.3,0.0,0,0.3511,Médio
2021-08-04,-5.7464,-62.7609,8,33.25,48.82,0.4071,0.1542,0.0,5.79,7.32,13.99,121.48,16.62,571.2,34.9,1,0.6041,Médio
2018-07-21,-8.9724,-66.6893,7,33.0,61.37,0.4746,0.2165,25.15,16.02,7.71,11.86,48.03,3.33,326.8,28.8,1,0.5714,Médio
2018-03-06,-0.0478,-67.5167,3,27.66,74.52,0.5437,0.5282,136.07,5.98,3.02,6.58,56.25,0.35,333.3,1.5,0,0.3131,Baixo
2022-12-20,-4.9456,-69.0575,12,31.27,83.65,0.6516,0.6762,192.72,13.61,0.94,25.25,56.67,1.16,348.3,0.0,0,0.3937,Médio
2019-03-01,-10.3557,-55.5724,3,27.63,63.77,0.6636,0.6711,185.13,10.59,2.89,28.92,2.5,13.7,278.6,0.0,0,0.2802,Baixo
2018-04-09,2.9915,-51.123,4,27.96,75.98,0.7295,0.6507,153.23,8.02,0.01,15.76,9.09,3.04,427.2,4.5,0,0.3152,Baixo
2018-12-13,-7.3222,-56.8076,12,27.04,84.59,0.656,0.6037,111.64,13.4,1.3,1.43,27.03,10.62,335.6,0.0,0,0.343,Baixo
2018-03-13,-4.1289,-68.885,3,30.2,73.23,0.7022,0.4422,113.22,12.8,3.16,62.68,18.36,12.01,418.2,0.0,0,0.4397,Médio
2019-12-17,3.1294,-50.2885,12,31.92,73.87,0.6792,0.585,150.45,20.44,1.99,98.22,21.17,4.23,441.7,0.0,0,0.3964,Médio
2022-01-04,-2.5152,-55.1933,1,28.9,76.48,0.6282,0.6069,160.09,9.5,1.29,14.1,60.83,6.44,364.3,0.0,0,0.4033,Médio
2019-09-15,-12.662,-62.1314,9,34.17,52.21,0.4296,0.0675,18.76,17.76,7.07,23.78,0.59,5.17,375.3,38.4,1,0.7904,Alto
2020-03-21,3.7966,-54.1244,3,28.07,73.44,0.6638,0.5469,135.59,13.41,4.75,14.96,43.21,29.44,148.5,0.0,0,0.3289,Baixo
2021-05-17,-2.4458,-65.7227,5,23.23,73.31,0.5754,0.5858,132.22,9.36,1.67,9.71,0.0,3.86,217.4,0.0,0,0.2414,Baixo
2020-07-17,-8.3019,-63.3346,7,35.49,51.86,0.5648,0.1447,29.3,15.2,8.22,2.01,2.61,2.03,426.5,77.3,1,0.5965,Médio
2022-04-22,-12.2146,-47.3104,4,28.27,81.14,0.6419,0.3798,78.52,14.26,7.9,15.22,20.99,4.55,513.5,4.8,0,0.313,Baixo
2022-04-30,0.8805,-64.8659,4,28.86,77.31,0.7098,0.6776,116.96,12.14,2.45,42.65,73.54,11.07,8.9,0.0,0,0.3084,Baixo
2018-01-19,-2.5985,-59.8403,1,26.58,76.25,0.626,0.5757,131.19,13.07,1.7,0.43,6.27,11.95,214.8,0.0,0,0.2531,Baixo
2021-11-20,-4.3308,-48.076,11,27.23,79.04,0.6634,0.678,186.23,9.61,0.08,21.81,32.35,25.78,303.5,0.0,0,0.3956,Médio
2020-04-20,2.8779,-53.1838,4,27.18,73.68,0.6605,0.4963,125.59,8.7,0.94,53.17,45.39,21.35,168.1,19.0,0,0.293,Baixo
2022-12-10,0.7719,-71.2583,12,30.04,71.13,0.6477,0.6239,155.41,15.04,1.67,6.13,10.43,3.4,176.6,10.8,0,0.4878,Médio
2020-05-31,-11.9665,-68.8755,5,27.24,71.99,0.6284,0.6054,156.8,11.1,3.19,5.06,28.72,6.07,371.2,0.0,0,0.3304,Baixo
2022-12-07,-8.7656,-72.7804,12,32.17,75.01,0.6696,0.5834,188.94,11.68,1.15,36.99,96.95,13.75,537.2,0.0,0,0.3529,Médio
2021-10-09,-10.0302,-55.3342,10,28.86,69.7,0.6037,0.6222,187.88,13.12,6.44,7.36,28.72,24.83,4.8,0.0,0,0.39,Médio
2019-03-30,-0.1211,-60.4651,3,25.45,72.5,0.5895,0.6363,148.27,13.06,0.63,5.33,6.85,4.11,274.4,0.0,0,0.2855,Baixo
2020-09-09,-14.3294,-69.2403,9,33.74,52.42,0.5621,0.2287,15.74,6.28,7.73,11.87,39.53,5.88,369.5,35.8,1,0.5896,Médio
2022-12-16,-3.6022,-46.1778,12,26.7,85.62,0.6864,0.5785,130.09,17.15,1.09,12.46,35.88,22.97,417.0,0.0,0,0.2953,Baixo
2022-04-14,0.2492,-58.1695,4,23.61,61.13,0.6533,0.6407,142.77,12.48,1.33,51.81,1.09,4.44,347.9,0.0,0,0.2262,Baixo
2018-06-27,2.5353,-66.227,6,37.2,54.1,0.5833,0.1262,16.98,11.19,8.24,24.09,3.8,6.55,564.2,36.2,1,0.7657,Alto
2021-07-13,-8.1584,-58.9831,7,35.41,63.63,0.4866,0.1889,46.61,13.72,5.7,13.02,6.82,23.49,304.3,25.5,1,0.5867,Médio
2019-09-23,1.4251,-53.9706,9,35.07,55.61,0.5661,0.2398,42.61,12.95,5.2,19.11,5.86,16.21,496.8,39.4,1,0.7685,Alto
2018-01-13,-12.7874,-70.8653,1,28.33,78.77,0.6588,0.7186,167.75,15.07,1.47,76.96,12.02,2.79,203.0,0.0,0,0.2916,Baixo
2020-01-07,1.929,-65.3083,1,25.24,75.5,0.5988,0.7406,187.78,14.15,1.5,3.0,24.21,3.93,308.7,0.0,0,0.4088,Médio
2019-03-05,-12.4502,-50.405,3,27.03,71.66,0.7424,0.6585,205.89,14.87,3.19,5.82,18.59,4.35,118.1,0.0,0,0.3488,Baixo
2022-02-03,-7.0543,-60.1294,2,29.68,63.79,0.6995,0.6041,153.74,17.4,6.9,82.1,88.53,24.39,435.1,0.0,0,0.335,Baixo
2019-09-08,0.9459,-57.6958,9,31.9,56.03,0.4939,0.2398,62.98,15.53,5.11,78.85,37.88,68.44,281.9,23.8,1,0.5269,Médio
2022-02-19,-12.0017,-60.8812,2,22.94,71.12,0.6864,0.5659,139.45,11.36,1.79,4.88,83.55,14.87,353.7,30.1,0,0.0018,Baixo
2018-01-02,-10.415,-71.7708,1,27.55,71.0,0.6298,0.6905,185.55,7.51,2.29,3.92,29.95,6.62,253.0,0.0,0,0.3967,Médio
2019-07-16,-0.5549,-68.359,7,33.72,52.51,0.5415,0.2647,61.85,18.67,13.51,13.66,3.77,0.1,388.0,29.3,1,0.8432,Alto
2019-03-17,-0.5993,-60.5248,3,28.27,83.72,0.5304,0.7106,180.25,11.05,5.72,1.27,24.89,11.96,359.6,0.0,0,0.2731,Baixo
2019-03-03,-2.177,-67.1428,3,29.46,87.02,0.599,0.6899,152.82,10.11,2.49,26.6,69.05,4.93,150.8,0.0,0,0.3293,Baixo
2018-05-05,-1.121,-71.6006,5,29.28,76.09,0.699,0.5434,129.95,5.05,1.48,2.02,8.63,10.02,159.5,0.0,0,0.3849,Médio
2018-12-08,-4.1455,-49.3778,12,28.52,72.68,0.6375,0.4481,108.16,13.35,0.35,1.49,3.83,9.33,295.8,33.6,0,0.4259,Médio
2020-10-10,-9.964,-45.5266,10,30.39,69.11,0.6604,0.6155,148.8,12.6,0.97,16.6,15.99,6.56,398.9,15.2,0,0.5501,Médio
2019-06-16,-8.0861,-50.792,6,30.96,57.34,0.4327,0.3462,75.99,5.94,6.76,79.13,19.7,28.89,579.4,35.7,1,0.5233,Médio
2020-02-01,-11.368,-49.094,2,29.01,83.91,0.7424,0.5576,140.7,13.81,2.58,13.91,14.63,0.23,345.4,21.4,0,0.4808,Médio
2019-11-19,3.169,-66.2246,11,29.25,73.76,0.7095,0.6814,173.55,10.01,2.02,11.02,5.81,12.45,451.1,0.0,0,0.4009,Médio
2022-05-18,-3.3322,-46.1024,5,25.52,63.11,0.64,0.6854,175.32,22.76,2.5,154.83,11.55,5.27,58.1,0.0,0,0.2458,Baixo
2022-07-11,-6.983,-67.4861,7,30.99,58.35,0.4798,0.1526,21.49,9.72,6.12,18.98,45.86,12.51,601.9,30.8,1,0.5313,Médio
2020-06-18,-5.7599,-46.36,6,32.51,59.93,0.5515,0.2393,69.49,10.26,7.6,11.76,19.51,11.25,390.9,23.8,1,0.657,Alto
2019-08-26,3.9457,-45.1451,8,32.68,47.07,0.5991,0.0538,0.0,8.5,5.31,12.19,40.05,0.1,292.6,65.8,1,0.5467,Médio
2018-07-14,-11.933,-53.0718,7,35.51,55.88,0.5477,-0.0141,0.0,17.11,5.35,5.42,30.74,3.36,275.3,30.6,1,0.7286,Alto
2022-10-06,-3.2754,-45.528,10,26.77,77.26,0.7586,0.4895,122.53,10.51,0.36,17.95,31.86,2.1,133.9,7.2,0,0.1811,Baixo
2018-04-20,-4.8822,-57.0529,4,26.29,74.63,0.6039,0.5313,125.41,9.1,4.43,14.44,11.43,1.83,176.8,2.1,0,0.2964,Baixo
2019-06-28,-2.7709,-65.7328,6,32.78,51.05,0.459,0.235,40.09,14.83,5.16,7.9,29.49,13.04,586.6,30.7,1,0.567,Médio
2019-06-28,-14.6378,-60.7641,6,36.24,60.08,0.4406,0.1722,38.7,6.48,8.23,4.37,0.96,2.74,151.6,26.3,1,0.7691,Alto
2019-08-08,2.4425,-56.3803,8,34.03,52.98,0.5221,0.1577,41.82,14.5,5.53,9.32,22.61,6.44,148.8,25.9,1,0.623,Médio
2018-10-27,3.6424,-70.9537,10,27.64,67.57,0.6588,0.5912,167.88,19.13,1.26,17.77,34.0,2.84,194.7,0.0,0,0.3857,Médio
2021-11-30,-3.6973,-55.5744,11,27.78,64.75,0.6424,0.5758,121.5,14.27,4.95,1.5,8.04,8.68,120.3,0.0,0,0.3388,Baixo
2018-08-12,-1.067,-45.527,8,36.58,61.3,0.5405,0.1679,0.0,14.55,6.76,4.17,11.86,12.75,302.3,36.1,1,0.6386,Médio
2021-03-04,3.45,-67.677,3,26.5,78.08,0.7116,0.677,161.89,15.48,0.47,73.75,9.91,4.02,463.3,0.0,0,0.1478,Baixo
2018-08-15,-0.8552,-50.8073,8,36.63,55.44,0.4237,0.1525,11.09,18.84,5.67,19.57,2.93,9.24,208.4,43.7,1,0.8144,Alto
2018-05-09,-11.9492,-47.5788,5,28.42,72.8,0.6202,0.432,102.89,16.84,5.06,1.64,17.1,17.42,94.0,0.0,0,0.3432,Baixo
2022-07-18,-3.4742,-46.5764,7,33.68,52.36,0.541,0.2007,59.14,13.76,6.11,29.53,154.46,0.99,343.8,25.8,1,0.583,Médio
2018-12-13,-2.8657,-46.1162,12,33.0,69.62,0.6266,0.7811,191.85,15.62,1.77,1.59,17.47,12.4,291.6,0.0,0,0.5266,Médio
2022-02-07,-6.5174,-58.3991,2,25.89,72.84,0.6101,0.7495,196.71,8.46,1.23,33.57,24.69,3.9,450.4,0.0,0,0.3011,Baixo
2020-09-20,-0.2711,-45.6354,9,33.29,44.4,0.5509,0.0943,35.61,15.11,5.95,34.65,42.35,1.31,231.8,29.8,1,0.5792,Médio
2018-05-23,3.6873,-51.7953,5,25.54,71.32,0.5855,0.6348,168.78,7.98,0.51,26.32,41.82,7.89,261.0,0.0,0,0.3945,Médio
2022-10-10,3.5114,-68.4732,10,29.9,73.45,0.6349,0.7003,191.1,10.53,2.32,32.94,119.75,2.57,277.6,8.1,0,0.4564,Médio
2019-03-27,-5.9832,-59.6468,3,31.38,78.05,0.6664,0.5234,130.76,0.33,2.53,2.3,77.95,17.22,313.4,11.6,0,0.4091,Médio
2022-04-18,-12.7352,-52.8867,4,31.34,74.8,0.6213,0.5512,183.32,13.61,0.64,32.44,63.19,0.44,241.1,0.0,0,0.3879,Médio
2018-11-05,4.6968,-66.0745,11,30.45,78.97,0.6892,0.6215,158.26,9.42,3.11,3.67,121.15,1.04,216.8,0.0,0,0.5562,Médio
2022-04-08,1.778,-55.0628,4,27.6,81.75,0.6216,0.6154,177.41,16.44,3.86,10.37,10.49,7.36,22.4,0.0,0,0.2842,Baixo
2018-01-25,-12.5067,-54.3352,1,27.27,80.29,0.7204,0.572,155.58,13.56,5.07,71.51,38.39,8.89,215.2,16.9,0,0.26,Baixo
2020-07-22,3.4168,-68.4444,7,30.66,57.35,0.4937,0.22,68.89,16.5,5.35,17.47,87.28,13.09,407.3,25.5,1,0.4662,Médio
2021-11-05,2.3979,-57.1776,11,32.07,75.06,0.6836,0.6067,156.71,7.67,0.72,85.61,39.14,3.0,427.5,0.0,0,0.4082,Médio
2022-09-03,-4.6232,-51.3944,9,34.94,50.1,0.5373,0.0995,0.0,16.15,8.94,2.33,151.63,18.44,229.3,52.0,1,0.5491,Médio
2022-07-18,-3.1745,-59.0309,7,33.02,58.7,0.4686,0.2029,73.56,20.42,5.44,16.23,4.23,30.61,494.9,57.0,1,0.6425,Médio
2022-02-04,-7.0199,-72.6611,2,30.66,83.4,0.5473,0.5321,121.57,15.06,0.01,1.61,23.14,6.91,295.7,0.0,0,0.3808,Médio
2022-06-09,-13.9048,-72.7469,6,32.05,56.71,0.518,0.1473,67.59,15.16,9.09,24.87,151.53,14.29,99.3,24.5,1,0.607,Médio
2018-12-30,-8.2961,-63.0032,12,28.81,84.59,0.6536,0.6101,147.29,12.68,0.79,2.05,19.09,7.44,52.1,0.0,0,0.2738,Baixo
2019-06-03,1.0571,-47.0666,6,33.65,47.37,0.5278,0.0877,65.28,9.9,6.07,4.82,53.81,0.72,482.7,40.4,1,0.623,Médio
2019-06-12,-14.9074,-66.5971,6,35.28,49.23,0.4887,0.2136,64.04,15.04,6.18,7.49,1.23,3.95,244.0,32.1,1,0.5914,Médio
2019-11-20,-8.33,-55.2378,11,27.87,79.28,0.6285,0.6718,162.9,5.98,3.77,34.53,47.48,0.92,117.9,0.0,0,0.1895,Baixo
2019-12-19,-7.0366,-66.7819,12,25.1,76.32,0.7504,0.5775,165.26,10.33,0.82,4.48,109.11,44.99,38.9,0.0,0,0.1102,Baixo
2020-09-20,-4.2521,-63.9932,9,34.15,61.57,0.4264,0.2212,42.68,4.92,9.46,46.87,19.3,2.6,240.6,45.7,1,0.6139,Médio
2018-10-19,3.3971,-49.2548,10,30.1,74.92,0.6867,0.537,89.59,9.19,1.92,3.54,0.86,10.1,360.7,0.0,0,0.5167,Médio
2021-06-15,-8.0731,-52.5919,6,33.94,50.66,0.4713,0.0017,33.55,14.57,6.5,0.9,1.13,3.35,195.3,38.9,1,0.6768,Alto
2018-11-02,-8.0609,-70.3288,11,29.55,73.93,0.6332,0.5255,116.52,14.02,0.79,12.57,89.03,10.59,142.0,0.0,0,0.4198,Médio
2019-07-21,-0.25,-60.9963,7,31.91,47.34,0.4841,0.0265,35.14,12.2,5.56,97.11,51.28,2.36,217.6,34.1,1,0.4743,Médio
2020-07-07,-5.9556,-72.1832,7,33.95,49.36,0.4598,0.0941,0.0,12.68,6.96,2.92,4.51,15.38,486.5,67.8,1,0.7177,Alto
2021-12-24,-10.5079,-59.5351,12,26.75,79.86,0.6786,0.5285,114.45,4.46,1.18,2.68,2.25,1.17,91.1,0.0,0,0.2584,Baixo
2021-09-11,-5.9512,-54.4518,9,35.49,59.36,0.5695,0.1322,78.15,10.51,9.83,34.77,65.35,22.55,203.7,33.4,1,0.6124,Médio
2021-03-24,-12.1829,-69.6819,3,28.06,76.82,0.6735,0.7604,182.08,9.27,1.35,9.36,66.4,18.35,481.6,0.0,0,0.198,Baixo
2018-10-12,-11.4723,-64.9112,10,29.38,66.39,0.6552,0.6141,149.88,9.36,1.43,31.58,5.14,11.36,374.1,0.0,0,0.4169,Médio
2020-09-25,-5.0326,-61.8606,9,36.18,53.21,0.4507,0.1286,35.54,14.4,6.08,5.58,14.35,0.7,326.9,41.8,1,0.7589,Alto
2018-06-09,-6.6215,-47.2531,6,35.38,48.88,0.5258,0.2184,22.56,8.56,8.11,15.41,60.57,2.34,202.7,46.3,1,0.727,Alto
2019-11-20,3.2969,-45.1889,11,28.55,80.88,0.7578,0.5444,167.1,9.58,1.11,7.71,29.81,19.62,304.6,0.0,0,0.3375,Baixo
2020-01-25,-7.7521,-71.7425,1,26.0,72.08,0.631,0.498,129.72,3.65,0.63,15.02,125.48,1.3,219.3,0.0,0,0.3266,Baixo
2018-03-14,-3.3882,-51.6918,3,27.99,69.57,0.6312,0.5447,179.81,10.82,3.96,36.64,26.24,1.7,171.1,0.0,0,0.3568,Médio
2019-05-16,-2.3547,-62.5917,5,26.93,75.15,0.6219,0.6749,142.41,7.65,1.82,35.89,45.2,7.85,138.0,10.0,0,0.3307,Baixo
2022-10-11,-14.7381,-62.0112,10,27.31,71.8,0.6255,0.5914,137.4,12.32,1.79,18.13,28.52,3.2,417.6,0.0,0,0.2973,Baixo
2022-10-07,-1.7293,-51.8806,10,27.25,82.42,0.5127,0.6343,150.65,8.2,1.89,65.91,114.56,2.51,290.9,2.0,0,0.1812,Baixo
2019-10-05,-11.4393,-47.2841,10,26.04,71.33,0.6703,0.5796,132.27,12.42,2.54,7.66,20.34,8.58,347.2,0.0,0,0.323,Baixo
2018-03-20,4.2214,-46.374,3,24.09,68.0,0.6077,0.6484,159.86,11.42,0.75,6.87,10.44,4.66,322.8,12.1,0,0.2169,Baixo
2018-11-23,-12.0267,-56.8406,11,26.66,64.24,0.5695,0.5717,133.88,18.69,0.07,23.79,15.82,1.51,366.1,11.2,0,0.3542,Médio
